count_of_chunks,corpus,chunk1,chunk2,chunk3,euclidean_distance_chunk1_and_chunk2,euclidean_distance_chunk1_and_chunk3,euclidean_distance_chunk2_and_chunk3,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_chunk3,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,length_chunk3,logfreq_corpus,logfreq_chunk1,logfreq_chunk2,logfreq_chunk3
3,barátokat,ba,rátok,at,16.043169021606445,11.484923362731934,16.14089584350586,22.58814811706543,11.088676452636719,22.734603881835938,11.765297889709473,9,2,5,2,3.3346547668832414,3.3406423775607053,3.7666358863102674,3.35430056234536
3,barátokat,barát,ok,at,17.068286895751953,16.3464298248291,11.846309661865234,8.785324096679688,23.109214782714844,22.734603881835938,7.987435340881348,9,5,2,2,3.3346547668832414,4.12671570368574,4.570554614307831,3.35430056234536
3,sheila,sh,ei,la,10.9159574508667,10.66970157623291,10.200407981872559,15.366605758666992,17.098331451416016,16.233516693115234,11.653708457946777,6,2,2,2,3.3346547668832414,2.359835482339888,3.6214878645806303,3.957415714722669
3,fejezni,fej,ez,ni,16.296079635620117,16.644235610961914,11.899360656738281,10.230753898620605,22.84168815612793,22.873783111572266,7.537572860717773,7,3,2,2,3.3328422669943514,3.8232133132826673,6.333684409097302,4.016364679456294
3,ezáltal,ez,ál,tal,10.738747596740723,13.650811195373535,11.569668769836426,21.020641326904297,22.096784591674805,21.77325439453125,7.936051368713379,7,2,2,3,3.3326404103874627,6.333684409097302,2.622214022966295,2.5705429398818973
3,tartozott,tart,oz,ott,13.025031089782715,9.103975296020508,11.440237045288086,20.458251953125,23.139019012451172,21.43922233581543,8.350143432617188,9,4,2,3,3.3316297176299323,4.57142930306149,3.132579847659737,5.565865520533478
3,tervezte,terv,ez,te,17.024904251098633,15.98984432220459,10.779348373413086,10.215117454528809,23.520021438598633,22.971662521362305,7.928044319152832,8,4,2,2,3.3312247810207323,4.295742981095551,6.333684409097302,5.976474700373688
3,számítógépes,számító,gép,es,11.535515785217285,22.36536407470703,15.701730728149414,13.80575180053711,21.047842025756836,33.63725662231445,7.2249250411987305,12,7,3,2,3.3310221710418286,2.5658478186735176,4.020402720983878,3.619406410886777
3,születtél,szül,et,tél,16.849023818969727,10.246484756469727,15.388198852539062,14.013209342956543,26.85797119140625,16.50472640991211,7.907703399658203,9,4,2,3,3.3310221710418286,3.0132586652835167,3.4641913706409997,3.3209766773428235
3,férjével,fér,jé,vel,16.472177505493164,16.82427215576172,15.425028800964355,13.801504135131836,26.035717010498047,26.429349899291992,8.091986656188965,8,3,2,3,3.3306166672944384,3.526597709103452,2.930949031167523,2.9934362304976116
3,robbie,ro,bb,ie,11.432577133178711,9.566641807556152,11.206253051757812,20.927228927612305,23.307167053222656,22.63668441772461,8.558663368225098,6,2,2,2,3.3306166672944384,2.788875115775417,2.4913616938342726,3.1838390370564214
3,alkoholt,al,ko,holt,11.470182418823242,9.860383033752441,9.961681365966797,23.739608764648438,22.55158805847168,22.953792572021484,8.558770179748535,8,2,2,4,3.330413773349191,4.074267742553358,2.9242792860618816,3.339848783037637
3,folytatja,folyt,at,ja,16.49540901184082,14.42982006072998,10.784299850463867,14.162625312805176,25.791711807250977,25.090251922607422,5.351571559906006,9,5,2,2,3.330413773349191,3.1775364999298623,3.35430056234536,5.05815640487046
3,tartottak,tart,ot,tak,10.228208541870117,11.104392051696777,10.531074523925781,12.596102714538574,16.530603408813477,16.273208618164062,9.538955688476562,9,4,2,3,3.330007700872759,4.57142930306149,3.5509617522981762,2.847572659142112
3,tartottak,tart,ott,ak,9.103975296020508,10.412445068359375,9.955473899841309,12.596102714538574,15.050422668457031,15.798733711242676,9.898674964904785,9,4,3,2,3.330007700872759,4.57142930306149,5.565865520533478,2.4871383754771865
3,halkabban,halk,ab,ban,17.918882369995117,16.992713928222656,9.583887100219727,8.340806007385254,22.942501068115234,21.59705924987793,9.253684997558594,9,4,2,3,3.3298045221640695,2.7403626894942437,2.6414741105040997,3.5750723257138124
3,segítenie,segít,en,ie,15.297051429748535,15.820294380187988,9.080245971679688,14.079854011535645,25.451683044433594,26.257661819458008,5.300878524780273,9,5,2,2,3.3296012483565187,4.486402138975022,3.400192488592576,3.1838390370564214
3,szelleme,sze,ll,eme,15.029154777526855,15.314104080200195,8.033794403076172,13.096562385559082,22.348011016845703,23.01677894592285,7.965870380401611,8,3,2,3,3.329194415088451,2.578639209968072,3.27207378750001,3.3895204658463776
3,mehetett,me,he,tett,12.291210174560547,17.76685333251953,17.165626525878906,21.841352462768555,22.26451873779297,10.733311653137207,6.591309070587158,8,2,2,4,3.3287872003545345,3.8871107031248835,3.906335041805091,4.623042434246382
3,mehetett,me,hete,tt,11.652311325073242,10.536309242248535,9.585860252380371,21.841352462768555,20.994199752807617,21.36930274963379,8.111702919006348,8,2,4,2,3.3287872003545345,3.8871107031248835,4.136593747333078,2.673020907128896
3,kanadai,ka,na,dai,10.605944633483887,10.10481071472168,10.463996887207031,14.653346061706543,15.58818244934082,15.853461265563965,10.999159812927246,7,2,2,3,3.3283796034387376,3.0674428427763805,5.210690307241179,2.5327543789924976
3,kanadai,kan,ad,ai,8.99935531616211,10.978199005126953,11.223592758178711,13.617103576660156,15.097408294677734,16.58306121826172,12.074687957763672,7,3,2,2,3.3283796034387376,2.69284691927723,4.265996370495079,2.8976270912904414
3,szabadok,szab,ad,ok,14.832572937011719,16.53417205810547,10.674771308898926,9.498453140258789,21.16311264038086,21.969093322753906,8.586284637451172,8,4,2,2,3.3281756614383227,2.383815365980431,4.265996370495079,4.570554614307831
3,döntésem,dönt,és,em,16.546369552612305,16.320791244506836,9.042769432067871,14.02348518371582,26.81396484375,26.688697814941406,7.2851104736328125,8,4,2,2,3.3273589343863303,3.5851221863068155,6.556241936591766,3.375114684692225
3,forradalom,for,ra,dalom,9.910776138305664,15.086776733398438,16.46515464782715,19.89873504638672,21.8045711517334,10.622468948364258,9.073721885681152,10,3,2,5,3.3271545124094315,3.496514518697745,3.650501794878367,2.8651039746411278
3,tulajdona,tulaj,do,na,18.201871871948242,16.227636337280273,12.992584228515625,12.902618408203125,28.25005531311035,26.228450775146484,6.076280117034912,9,5,2,2,3.3271545124094315,3.3010299956639813,3.7315081835960253,5.210690307241179
3,csapatnak,csa,pat,nak,16.7752685546875,15.640193939208984,10.348165512084961,14.188477516174316,22.927461624145508,21.575342178344727,10.718428611755371,9,3,3,3,3.3267453795653217,2.399673721481038,3.386498965550653,3.550105999347593
3,csapatnak,csap,at,nak,18.526269912719727,16.69750213623047,11.163467407226562,8.888279914855957,23.58498191833496,21.575342178344727,8.972094535827637,9,4,2,3,3.3267453795653217,3.1476763242410986,3.35430056234536,3.550105999347593
3,jóságos,jós,ág,os,17.047924041748047,14.891566276550293,11.896101951599121,12.64747142791748,23.370887756347656,23.209924697875977,13.69124984741211,7,3,2,2,3.3267453795653217,2.4099331233312946,2.720159303405957,3.481299273332856
3,normálisan,normál,is,an,17.565372467041016,16.7349910736084,10.957865715026855,7.889923095703125,24.09625816345215,23.016252517700195,7.424760341644287,10,6,2,2,3.326335860928751,3.4771212547196626,6.274002353245673,3.1172712956557644
3,késtél,ké,st,él,11.798330307006836,11.006559371948242,9.903013229370117,21.084331512451172,24.248809814453125,24.521499633789062,8.64096450805664,6,2,2,2,3.326335860928751,2.432969290874406,2.9242792860618816,4.520928734708947
3,foster,fo,st,er,10.903593063354492,11.75236701965332,11.307116508483887,16.11819839477539,17.262704849243164,17.839818954467773,12.926492691040039,6,2,2,2,3.325925955771466,2.361727836017593,2.9242792860618816,2.8987251815894934
3,gyanúsítottat,gyanúsít,ott,at,26.607831954956055,27.74493408203125,10.630581855773926,9.235566139221191,30.862430572509766,31.613529205322266,8.577775001525879,13,8,3,2,3.325310371711061,2.4578818967339924,5.565865520533478,3.35430056234536
3,alexander,alex,an,der,10.582707405090332,11.388397216796875,11.453714370727539,13.634632110595703,16.6433048248291,18.131528854370117,10.726104736328125,9,4,2,3,3.3248994970523134,4.245660697520259,3.1172712956557644,2.9355072658247128
3,alexander,alex,and,er,14.376614570617676,11.23073959350586,15.6451997756958,13.634632110595703,20.140254974365234,17.76057243347168,11.44525146484375,9,4,3,2,3.3248994970523134,4.245660697520259,4.121165747534412,2.8987251815894934
3,kezdetnek,kezd,et,nek,17.861467361450195,17.409698486328125,10.59024715423584,11.423992156982422,22.762067794799805,22.396806716918945,10.913744926452637,9,4,2,3,3.3248994970523134,4.312262005983347,3.4641913706409997,3.4470028984661623
3,egyforma,egy,for,ma,14.612688064575195,15.0101318359375,9.67923641204834,14.325143814086914,18.43328857421875,18.520755767822266,11.985162734985352,8,3,3,2,3.3248994970523134,6.513669111473827,3.496514518697745,5.35603733619072
3,vágott,vá,go,tt,12.304529190063477,10.22465991973877,11.46059799194336,21.41489028930664,23.338268280029297,22.993494033813477,10.639730453491211,6,2,2,2,3.3242824552976926,2.525044807036845,3.709778601848225,2.673020907128896
3,köszönhetem,kösz,ön,hetem,16.951631546020508,12.986894607543945,16.323152542114258,14.334798812866211,27.526060104370117,18.20731544494629,8.363241195678711,11,4,2,5,3.323252100171687,4.823226362800612,5.066888466169809,2.845098040014257
3,észrevetted,ész,re,vetted,10.576953887939453,16.452632904052734,16.275680541992188,20.724443435668945,21.571361541748047,12.254974365234375,6.835547924041748,11,3,2,6,3.3226327116922234,3.3012470886362113,3.6036855496146996,3.9554472105776957
3,észrevetted,észre,vet,ted,14.080653190612793,16.681861877441406,10.785089492797852,9.440351486206055,19.59814453125,22.9279727935791,8.849276542663574,11,5,3,3,3.3226327116922234,4.346783143258122,3.3602146132953523,3.9826781933834843
3,észrevetted,észre,vett,ed,10.040907859802246,16.400001525878906,16.71333122253418,9.440351486206055,11.665416717529297,22.657739639282227,10.110020637512207,11,5,4,2,3.3226327116922234,4.346783143258122,4.205475036740891,3.9292656182530656
3,segítséged,segíts,ég,ed,16.452186584472656,16.869142532348633,10.482187271118164,13.084692001342773,27.117456436157227,27.34925651550293,4.285217761993408,10,6,2,2,3.3226327116922234,4.421554572419877,4.60959440922522,3.9292656182530656
3,hagyhatod,hagy,ha,tod,17.110462188720703,21.29802703857422,11.842936515808105,13.096768379211426,27.6351318359375,30.650135040283203,6.53684139251709,9,4,2,3,3.3226327116922234,4.049721822152435,6.17849550526079,2.5440680443502757
3,lovakat,lo,va,kat,9.920000076293945,9.98480224609375,10.601543426513672,17.532373428344727,16.303857803344727,16.97943687438965,11.11415958404541,7,2,2,3,3.3205616801952367,2.9763499790032735,2.9334872878487053,3.212453961040276
3,lovakat,lo,vak,at,12.719138145446777,11.515454292297363,13.344388961791992,17.532373428344727,16.65273094177246,17.105628967285156,11.12940502166748,7,2,3,2,3.3205616801952367,2.9763499790032735,3.855700830835437,3.35430056234536
3,tudniuk,tud,ni,uk,15.46457290649414,16.857099533081055,12.754765510559082,10.772756576538086,21.556171417236328,22.554475784301758,10.09181022644043,7,3,2,2,3.3203540328176717,4.9824657172231515,4.016364679456294,2.4927603890268375
3,súlyosan,súly,os,an,16.952579498291016,17.202186584472656,10.860227584838867,9.367228507995605,23.38584327697754,23.29987907409668,7.567253589630127,8,4,2,2,3.3197304943302246,2.8965262174895554,3.481299273332856,3.1172712956557644
3,raktár,ra,kt,ár,10.482101440429688,9.521495819091797,11.218360900878906,17.740524291992188,17.72405433654785,16.367313385009766,14.023503303527832,6,2,2,2,3.3195224490654542,3.650501794878367,2.569373909615046,3.481012420956573
3,semmin,se,mm,in,8.671853065490723,10.199169158935547,9.745546340942383,15.712217330932617,15.446155548095703,16.354969024658203,11.666646957397461,6,2,2,2,3.3188977146274867,5.185034756724982,3.625621081424908,3.988157472556753
3,erősebben,er,ős,ebben,10.497633934020996,15.842398643493652,16.20892906188965,26.0684757232666,27.04029083251953,16.700244903564453,7.494770050048828,9,2,2,5,3.318689269947746,2.8987251815894934,2.593286067020457,4.993374498976013
3,szereztél,szer,ez,tél,10.612817764282227,15.672371864318848,15.855544090270996,26.40671730041504,26.524471282958984,15.84093189239502,10.412552833557129,9,4,2,3,3.3184807251745174,3.13481437032046,6.333684409097302,3.3209766773428235
3,szereztél,szer,ezt,él,15.129773139953613,10.41270637512207,15.625012397766113,26.40671730041504,16.39868927001953,27.513099670410156,11.510307312011719,9,4,3,2,3.3184807251745174,3.13481437032046,5.93531677937607,4.520928734708947
3,holnapig,hol,nap,ig,11.005034446716309,9.195072174072266,10.223856925964355,22.030132293701172,21.16962242126465,23.12349510192871,6.781861305236816,8,3,3,2,3.318272080211627,5.46656958913764,5.132003392986632,3.182984967003582
3,imádnivaló,imád,ni,való,16.316402435302734,12.875543594360352,17.821287155151367,17.83336639404297,29.413530349731445,16.99569320678711,8.054461479187012,10,4,2,4,3.318272080211627,3.2076343673889616,4.016364679456294,4.621581295847938
3,imádnivaló,imádni,va,ló,21.900793075561523,22.259660720825195,9.5059814453125,10.669797897338867,28.791824340820312,29.503820419311523,7.326786518096924,10,6,2,2,3.318272080211627,3.6669857183296606,2.9334872878487053,3.8073320392911905
3,hallanak,hal,la,nak,8.242025375366211,10.894181251525879,9.710695266723633,15.709314346313477,15.101351737976074,13.493673324584961,10.2194185256958,8,3,2,3,3.3180633349627615,4.108158951256403,3.957415714722669,3.550105999347593
3,hallanak,hal,lan,ak,9.532583236694336,9.892191886901855,10.165364265441895,15.709314346313477,14.62572956085205,15.142525672912598,11.579426765441895,8,3,3,2,3.3180633349627615,4.108158951256403,2.797959643737196,2.4871383754771865
3,hallanak,hall,an,ak,9.69866943359375,9.075387001037598,10.074467658996582,14.382993698120117,14.371509552001953,15.142525672912598,10.940861701965332,8,4,2,2,3.3180633349627615,3.9927743642553555,3.1172712956557644,2.4871383754771865
3,kellős,ke,ll,ős,10.163881301879883,10.699007987976074,8.943573951721191,19.643230438232422,21.390239715576172,21.878976821899414,12.871835708618164,6,2,2,2,3.3170181010481117,2.718501688867274,3.27207378750001,2.593286067020457
3,központban,köz,pont,ban,8.948356628417969,10.140685081481934,11.845963478088379,22.242483139038086,24.26743507385254,22.536026000976562,11.599748611450195,10,3,4,3,3.3157604906657347,2.6473829701146196,4.8608468811643055,3.5750723257138124
3,ütötte,üt,öt,te,8.410012245178223,9.31371784210205,10.373396873474121,20.74864387512207,20.518442153930664,21.92397689819336,6.777715682983398,6,2,2,2,3.315130317183602,3.257438566859814,4.697708720591836,5.976474700373688
3,forrása,for,rá,sa,8.529156684875488,8.961212158203125,9.35936450958252,20.526369094848633,21.233104705810547,22.13599395751953,8.815350532531738,7,3,2,2,3.314709692955174,3.496514518697745,5.3862920244277,3.0253058652647704
3,házamba,ház,am,ba,10.517781257629395,9.397056579589844,10.75156307220459,13.299410820007324,15.1882963180542,15.179713249206543,9.954381942749023,7,3,2,2,3.3144992279731516,4.429510040813138,3.125806458139527,3.3406423775607053
3,egykori,egy,ko,ri,14.958884239196777,16.079999923706055,13.231979370117188,23.0687313079834,21.166664123535156,23.4783992767334,11.056937217712402,7,3,2,2,3.3142886609474975,6.513669111473827,2.9242792860618816,3.252610340567373
3,műveltél,mű,vel,tél,18.336666107177734,11.615489959716797,16.642780303955078,15.506723403930664,29.547861099243164,19.49806022644043,10.74052619934082,8,2,3,3,3.312811826212088,2.9175055095525466,2.9934362304976116,3.3209766773428235
3,műveltél,műve,lt,él,25.300344467163086,25.08345603942871,8.975227355957031,7.683554649353027,30.355649948120117,30.120201110839844,9.067728996276855,8,4,2,2,3.312811826212088,3.529173603261723,2.4899584794248346,4.520928734708947
3,sikeresen,si,keres,en,25.91227912902832,18.804651260375977,16.091093063354492,27.84256362915039,10.970393180847168,19.948993682861328,14.876341819763184,9,2,5,2,3.3126004392612596,3.230704313612569,4.3818908806262575,3.400192488592576
3,sikeresen,siker,es,en,15.785724639892578,14.758221626281738,9.719830513000488,10.657121658325195,20.742538452148438,19.948993682861328,10.265409469604492,9,5,2,2,3.3126004392612596,3.517591730711908,3.619406410886777,3.400192488592576
3,magabiztos,ma,ga,biztos,8.967734336853027,17.26708984375,17.443632125854492,26.00235939025879,26.487462997436523,13.867457389831543,10.82196044921875,10,2,2,6,3.3126004392612596,5.35603733619072,3.4396484295634737,5.367042668711352
3,próbáltalak,próbál,tal,ak,23.655738830566406,22.998214721679688,12.893155097961426,6.13433313369751,27.209686279296875,26.9779109954834,6.251284599304199,11,6,3,2,3.3126004392612596,3.928805370893284,2.5705429398818973,2.4871383754771865
3,próbáltalak,próbált,al,ak,23.498647689819336,22.79690933227539,10.105894088745117,6.078928470611572,27.62265396118164,26.9779109954834,6.177620887756348,11,7,2,2,3.3126004392612596,3.7722483399718536,4.074267742553358,2.4871383754771865
3,otthagyta,ott,hagy,ta,18.060461044311523,8.733656883239746,18.33159828186035,26.65201187133789,15.775203704833984,27.001419067382812,9.784295082092285,9,3,4,2,3.3121773564397787,5.565865520533478,4.049721822152435,3.0081741840064264
3,szerepelt,sze,re,pelt,15.678895950317383,10.450858116149902,15.883445739746094,16.100955963134766,26.155582427978516,15.170517921447754,8.099577903747559,9,3,2,4,3.311753861055754,2.578639209968072,3.6036855496146996,2.437750562820388
3,magazin,ma,gaz,in,11.008411407470703,10.41010570526123,11.463080406188965,16.107006072998047,17.467668533325195,17.450368881225586,15.085025787353516,7,2,3,2,3.311541958401195,5.35603733619072,2.754348335711019,3.988157472556753
3,magazin,mag,az,in,13.131657600402832,12.32956314086914,12.935269355773926,13.296323776245117,17.034643173217773,17.450368881225586,13.655553817749023,7,3,2,2,3.311541958401195,3.1755118133634475,6.741609849017849,3.988157472556753
3,magyarázd,mag,ya,rázd,12.903037071228027,17.14677619934082,16.000484466552734,25.41730308532715,25.263307571411133,14.612107276916504,9.27767562866211,9,3,2,4,3.311117842662506,3.1755118133634475,2.90848501887865,3.1809855807867304
3,fiatalon,fia,ta,lon,11.002509117126465,14.568120002746582,12.808255195617676,21.630788803100586,22.342172622680664,23.408117294311523,11.147175788879395,8,3,2,3,3.3109056293761414,4.382863182111264,3.0081741840064264,2.4871383754771865
3,fiatalon,fia,tal,on,14.160667419433594,13.348067283630371,14.271576881408691,21.630788803100586,22.640296936035156,23.33436393737793,9.338014602661133,8,3,3,2,3.3109056293761414,4.382863182111264,2.5705429398818973,3.774443968924965
3,fiatalon,fiat,al,on,17.84739112854004,18.158788681030273,11.876581192016602,13.165241241455078,23.314889907836914,23.33436393737793,10.491019248962402,8,4,2,2,3.3109056293761414,2.424881636631067,4.074267742553358,3.774443968924965
3,ítéletet,ítél,et,et,15.353280067443848,15.353280067443848,0.0,13.48044204711914,24.788471221923828,24.788471221923828,8.035581588745117,8,4,2,2,3.3087777736647213,2.6201360549737576,3.4641913706409997,3.4641913706409997
3,regina,re,gi,na,9.615487098693848,11.186240196228027,10.307308197021484,14.5416898727417,15.265488624572754,15.511609077453613,11.1138334274292,6,2,2,2,3.3085644135612386,3.6036855496146996,3.247236549506764,5.210690307241179
3,lényeges,lény,eg,es,18.55913543701172,18.132408142089844,9.161218643188477,12.498026847839355,27.820741653442383,27.679325103759766,6.006598472595215,8,4,2,2,3.3085644135612386,3.7858279199958655,2.5403294747908736,3.619406410886777
3,tiszteletem,tisztel,et,em,22.433340072631836,22.576196670532227,10.592992782592773,11.320124626159668,29.01248550415039,29.24213981628418,7.896510124206543,11,7,2,2,3.3081373786380386,2.8692317197309762,3.4641913706409997,3.375114684692225
3,szóltok,szó,lt,ok,16.480403900146484,15.292973518371582,11.722644805908203,15.494179725646973,28.398338317871094,26.919187545776367,10.832417488098145,7,3,2,2,3.3081373786380386,4.964217188922952,2.4899584794248346,4.570554614307831
3,lányommal,lá,nyom,mal,17.96051788330078,8.999671936035156,18.30590057373047,25.092388153076172,18.58300018310547,26.462871551513672,8.137321472167969,9,2,4,3,3.3070679506612985,2.4456042032735974,3.7712934426290596,2.8407332346118066
3,lányommal,lány,om,mal,16.957927703857422,16.844968795776367,9.66605281829834,12.175827026367188,26.278671264648438,26.462871551513672,5.9329938888549805,9,4,2,3,3.3070679506612985,4.882222760686668,2.949390006644913,2.8407332346118066
3,minimum,mi,nim,um,11.463837623596191,10.923921585083008,10.476625442504883,11.916714668273926,11.294636726379395,11.32194995880127,23.80681037902832,7,2,3,2,3.3059958827708047,6.162454474887796,2.6242820958356683,3.924434363543231
3,minimum,min,im,um,11.43696403503418,12.697624206542969,9.190659523010254,11.091948509216309,11.010724067687988,11.32194995880127,22.170780181884766,7,3,2,2,3.3059958827708047,4.121494186241665,3.0038911662369103,3.924434363543231
3,célpontot,cél,pont,ot,19.00496482849121,18.105192184448242,10.834368705749512,13.358203887939453,27.91152000427246,26.983840942382812,4.668018817901611,9,3,4,2,3.3059958827708047,3.7837606957439243,4.8608468811643055,3.5509617522981762
3,tanulj,ta,nu,lj,10.429536819458008,8.487070083618164,8.985294342041016,22.342018127441406,21.66850471496582,22.34409523010254,7.950924873352051,6,2,2,2,3.3057811512549824,3.0081741840064264,2.346352974450639,2.510545010206612
3,pokolra,po,kol,ra,10.0527925491333,10.09525203704834,9.810510635375977,21.429338455200195,20.30990219116211,21.30406379699707,7.300069332122803,7,2,3,2,3.305566313515304,2.988112840268352,2.4800069429571505,3.650501794878367
3,álmodom,ál,mo,dom,9.864763259887695,12.391400337219238,11.908203125,20.344587326049805,20.55086898803711,21.45467185974121,8.730315208435059,7,2,2,3,3.305566313515304,2.622214022966295,3.5686709780098966,3.1408221801093106
3,helyrehozni,hely,re,hozni,11.558045387268066,16.795780181884766,16.9621639251709,25.013408660888672,26.885419845581055,15.34013557434082,6.249392509460449,11,4,2,5,3.305566313515304,4.7499989765583495,3.6036855496146996,4.206771923055583
3,helyrehozni,helyre,hoz,ni,15.77812385559082,16.46150016784668,11.010758399963379,12.920592308044434,25.834308624267578,26.624876022338867,6.707799434661865,11,6,3,2,3.305566313515304,4.352587670586048,4.024772913079632,4.016364679456294
3,lásson,lá,ss,on,8.545540809631348,10.833344459533691,9.43450927734375,13.165910720825195,15.649877548217773,16.56858253479004,12.193022727966309,6,2,2,2,3.3049211619008916,2.4456042032735974,2.885361220031512,3.774443968924965
3,baszódj,ba,szó,dj,15.75648307800293,10.937710762023926,15.796602249145508,26.775453567504883,16.535221099853516,27.50676155090332,12.67260456085205,7,2,3,2,3.3038437748886547,3.3406423775607053,4.964217188922952,3.2216749970707688
3,aggódjatok,aggódj,at,ok,22.439123153686523,21.939403533935547,11.846309661865234,6.120977401733398,26.970247268676758,26.4451847076416,7.808462619781494,10,6,2,2,3.3029799367482493,4.588305328339468,3.35430056234536,4.570554614307831
3,vádakat,vá,da,kat,9.43748664855957,11.027580261230469,10.455259323120117,21.671350479125977,22.494844436645508,22.180936813354492,10.446406364440918,7,2,2,3,3.3025473724874854,2.525044807036845,3.6030360562505215,3.212453961040276
3,vádakat,vád,ak,at,16.10944366455078,17.316614151000977,10.790790557861328,8.317251205444336,22.131309509277344,23.09666633605957,7.031754016876221,7,3,2,2,3.3025473724874854,3.689486448364248,2.4871383754771865,3.35430056234536
3,szélhámos,szél,há,mos,17.373098373413086,18.225692749023438,12.120525360107422,13.85651969909668,27.006725311279297,28.662553787231445,6.5554046630859375,9,4,2,3,3.3025473724874854,4.018284308426531,3.572987708198205,2.8790958795000727
3,kapcsolatok,kapcsol,at,ok,23.68954849243164,23.114925384521484,11.846309661865234,6.428028583526611,27.19138526916504,26.83595085144043,6.8377580642700195,11,7,2,2,3.302330928684399,2.6693168805661123,3.35430056234536,4.570554614307831
3,ugyanilyen,ugy,an,ilyen,16.66683006286621,17.176727294921875,10.157835006713867,9.686293601989746,21.78604507446289,22.562040328979492,8.111300468444824,10,3,2,5,3.3016809492935764,3.0856472882968564,3.1172712956557644,5.373744828502346
3,ugyanilyen,ugyan,il,yen,16.70009994506836,15.953024864196777,7.756202220916748,8.065616607666016,22.873212814331055,22.119123458862305,6.659280300140381,10,5,2,3,3.3016809492935764,4.824125833916549,3.363235804483694,2.9523080096621253
3,ugyanilyen,ugyan,ily,en,16.700231552124023,16.16376304626465,10.323892593383789,8.065616607666016,22.65187644958496,22.052244186401367,9.947870254516602,10,5,3,2,3.3016809492935764,4.824125833916549,3.3070679506612985,3.400192488592576
3,rendőröket,rend,őr,öket,10.771529197692871,16.083660125732422,14.904634475708008,27.05846405029297,28.518238067626953,18.508270263671875,9.115826606750488,10,4,2,4,3.3014640731433,3.4260230156898763,3.721068301797159,3.2725377773752373
3,rendőröket,rend,őrök,et,17.553625106811523,12.402122497558594,17.38266372680664,27.05846405029297,16.693696975708008,28.689367294311523,9.246644973754883,10,4,4,2,3.3014640731433,3.4260230156898763,3.5781806096277777,3.4641913706409997
3,rendőröket,rendőr,ök,et,18.141538619995117,17.993377685546875,12.2659912109375,15.762227058410645,29.21561622619629,28.689367294311523,8.453987121582031,10,6,2,2,3.3014640731433,4.163221026715578,2.751279103983342,3.4641913706409997
3,önökkel,ön,ök,kel,11.444137573242188,10.216181755065918,10.458590507507324,21.024110794067383,21.95475196838379,20.8896541595459,7.324405193328857,7,2,2,3,3.3010299956639813,5.066888466169809,2.751279103983342,3.4756711883244296
3,kezedet,ke,zed,et,19.260421752929688,11.388514518737793,19.10314178466797,19.500267028808594,29.241153717041016,22.2199764251709,8.943501472473145,7,2,3,2,3.300812794118117,2.718501688867274,2.6190933306267428,3.4641913706409997
3,halállal,hal,áll,al,10.613500595092773,7.506331443786621,11.519709587097168,20.479869842529297,21.799470901489258,21.422901153564453,6.143289566040039,8,3,3,2,3.3003780648707024,4.108158951256403,4.910149302250238,4.074267742553358
3,valahonnan,va,la,honnan,9.28817081451416,14.85244369506836,15.43609619140625,20.832233428955078,21.915498733520508,10.75418472290039,8.120259284973145,10,2,2,6,3.3003780648707024,2.9334872878487053,3.957415714722669,4.919533078297686
3,valahonnan,val,ah,onnan,11.290142059326172,16.250564575195312,16.147306442260742,19.812047958374023,22.118465423583984,12.31509780883789,8.31052017211914,10,3,2,5,3.3003780648707024,3.431524584187451,4.312346639030853,4.394486703162585
3,jefferson,jeff,er,son,12.130488395690918,12.30099105834961,12.810225486755371,13.381157875061035,18.591075897216797,17.061315536499023,10.711899757385254,9,4,2,3,3.29928933408768,3.9393694700746598,2.8987251815894934,3.2008504980910772
3,szívesebben,szív,es,ebben,16.35015296936035,9.489319801330566,15.699222564697266,17.137453079223633,31.601055145263672,19.635005950927734,7.563382148742676,11,4,2,5,3.29928933408768,3.900913067737669,3.619406410886777,4.993374498976013
3,áramot,ár,am,ot,11.854312896728516,11.707151412963867,11.444828987121582,22.784223556518555,23.412141799926758,24.084840774536133,13.402148246765137,6,2,2,2,3.298853076409707,3.481012420956573,3.125806458139527,3.5509617522981762
3,ruhája,ru,há,ja,11.67536735534668,9.219154357910156,10.569714546203613,21.09648323059082,20.64312744140625,21.47158432006836,8.188838958740234,6,2,2,2,3.298853076409707,2.5550944485783194,3.572987708198205,5.05815640487046
3,fenéről,fe,né,ről,13.058575630187988,12.463690757751465,12.537412643432617,14.87961196899414,16.831754684448242,15.578653335571289,16.604583740234375,7,2,2,3,3.2984163800612945,2.6848453616444123,2.649334858712142,2.6232492903979003
3,festesz,fe,st,esz,11.011279106140137,13.088406562805176,12.494186401367188,16.369430541992188,17.636945724487305,16.13189125061035,15.167556762695312,7,2,2,3,3.2984163800612945,2.6848453616444123,2.9242792860618816,2.406540180433955
3,palota,pa,lo,ta,9.618093490600586,8.568650245666504,9.567363739013672,14.289651870727539,14.772411346435547,14.11842155456543,11.155410766601562,6,2,2,2,3.298197867109815,2.7641761323903307,2.9763499790032735,3.0081741840064264
3,sebesség,seb,ess,ég,11.492414474487305,11.086835861206055,10.510143280029297,13.582429885864258,17.65460205078125,17.484758377075195,9.687005996704102,8,3,3,2,3.298197867109815,3.670709595223797,3.188084373714938,4.60959440922522
